sofifa_id,player_url,short_name,long_name,matching_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
183711,https://sofifa.com/player/183711/jordan-henderson/220002,J. Henderson,Jordan Henderson,jordan-henderson,"CDM, CM",84,84,29500000,140000,31,1990-06-17,182,80,9,Liverpool,English Premier League,1,RCM,14,,2011-06-09,2025,14,England,1318,SUB,8,Right,3,3,3,High/High,Normal (170-185),Yes,54600000,#Engine,"Leadership, Early Crosser, Long Passer (AI), Team Player",66,74,83,79,78,81,82,73,65,85,71,78,80,74,87,83,67,66,69,85,68,77,78,86,78,75,83,81,78,80,64,82,79,81,76,7,13,7,9,13,,76+3,76+3,76+3,78,78,78,78,78,79+3,79+3,79+3,80+3,82+2,82+2,82+2,80+3,80+3,82+2,82+2,82+2,80+3,79+3,79+3,79+3,79+3,79+3,19+3,https://cdn.sofifa.net/players/183/711/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png
192883,https://sofifa.com/player/192883/henrikh-mkhitaryan/220002,H. Mkhitaryan,Henrikh Mkhitaryan,henrikh-mkhitaryan,"CF, RM, RW",83,83,29500000,82000,32,1989-01-21,177,75,52,Roma,Italian Serie A,1,LM,77,,2020-08-01,2022,3,Armenia,,,,Right,5,4,3,Medium/Medium,Normal (170-185),Yes,50200000,,"Finesse Shot, Flair",85,80,79,83,56,74,77,80,68,83,79,84,81,66,71,83,86,85,84,82,83,84,66,88,69,77,69,60,84,84,72,82,51,53,55,5,11,14,5,7,,80+3,80+3,80+3,83,83,83,83,83,83,83,83,82+1,79+3,79+3,79+3,82+1,73+3,70+3,70+3,70+3,73+3,70+3,63+3,63+3,63+3,70+3,16+3,https://cdn.sofifa.net/players/192/883/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/am.png
190460,https://sofifa.com/player/190460/christian-eriksen/220002,C. Eriksen,Christian Dannemann Eriksen,christian-eriksen,"CM, CAM",82,82,29500000,120000,29,1992-02-14,181,76,44,Inter,Italian Serie A,1,RES,24,,2020-01-28,2024,13,Denmark,1331,SUB,10,Right,5,4,3,Medium/Low,Unique,Yes,50200000,"#Playmaker, #Crosser, #FK Specialist, #Complete Midfielder","Flair, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",62,78,88,81,53,52,86,73,52,89,80,77,89,87,90,90,63,62,72,79,81,84,49,59,52,85,46,56,74,86,67,87,59,57,22,9,14,7,7,6,,74+3,74+3,74+3,79,79,79,79,79,81+1,81+1,81+1,79+3,81+1,81+1,81+1,79+3,66+3,68+3,68+3,68+3,66+3,62+3,56+3,56+3,56+3,62+3,17+3,https://cdn.sofifa.net/players/190/460/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
201519,https://sofifa.com/player/201519/jordan-veretout/220002,J. Veretout,Jordan Veretout,jordan-veretout,"CDM, CM",82,83,29500000,66000,28,1993-03-01,177,67,52,Roma,Italian Serie A,1,LDM,17,,2019-07-20,2024,18,France,1335,SUB,17,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,52400000,,"Long Shot Taker (AI), Playmaker (AI)",77,75,77,79,77,81,69,69,59,85,72,76,69,71,80,82,84,72,76,79,81,83,74,85,79,80,84,77,69,74,85,82,79,81,77,9,10,11,8,9,,74+2,74+2,74+2,76,77,77,77,76,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,79+2,81+2,81+2,81+2,79+2,78+2,77+2,77+2,77+2,78+2,17+2,https://cdn.sofifa.net/players/201/519/22_120.png,https://cdn.sofifa.net/teams/52/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png
210406,https://sofifa.com/player/210406/piotr-zielinski/220002,P. Zieliński,Piotr Sebastian Zieliński,piotr-zielinski,"CM, CAM",81,82,29500000,74000,27,1994-05-20,180,75,48,Napoli,Italian Serie A,1,CAM,20,,2016-08-09,2024,37,Poland,1353,LS,20,Right,5,4,3,Medium/Medium,Lean (170-185),No,52400000,#Dribbler,"Long Shot Taker (AI), Technical Dribbler (AI)",81,75,81,85,70,61,77,72,52,84,75,87,80,65,81,85,83,79,85,79,79,79,52,75,57,83,56,75,78,84,51,75,69,72,71,12,9,12,11,6,,75+3,75+3,75+3,82,81,81,81,82,82,82,82,81+1,81+1,81+1,81+1,81+1,77+3,76+3,76+3,76+3,77+3,75+3,68+3,68+3,68+3,75+3,17+3,https://cdn.sofifa.net/players/210/406/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1353/60.png,https://cdn.sofifa.net/flags/pl.png
227813,https://sofifa.com/player/227813/oleksandr-zinchenko/220002,O. Zinchenko,Oleksandr Zinchenko,oleksandr-zinchenko,"LB, CDM",80,85,29500000,95000,24,1996-12-15,175,64,10,Manchester City,English Premier League,1,SUB,11,,2016-07-04,2024,49,Ukraine,1366,LCM,17,Left,3,3,2,High/Medium,Lean (170-185),Yes,56800000,,"Flair, Long Shot Taker (AI)",73,65,80,80,77,69,82,58,70,82,61,80,81,76,78,82,75,71,78,78,78,77,72,76,63,71,74,77,75,78,59,80,78,79,76,15,11,13,11,11,,72+2,72+2,72+2,76,76,76,76,76,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,19+2,https://cdn.sofifa.net/players/227/813/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png
236401,https://sofifa.com/player/236401/noussair-mazraoui/220002,N. Mazraoui,Noussair Mazraoui,noussair-mazraoui,RB,80,85,29500000,17000,23,1997-11-14,183,62,245,Ajax,Holland Eredivisie,1,RB,12,,2016-11-01,2022,129,Morocco,,,,Right,3,3,2,High/Low,Lean (170-185),Yes,43500000,,"Injury Prone, Flair, Technical Dribbler (AI)",82,61,74,81,75,71,74,63,65,81,56,82,67,33,73,81,81,83,86,77,67,67,69,82,66,54,69,78,73,76,37,76,74,75,78,12,7,13,12,12,,72+2,72+2,72+2,77,75,75,75,77,77+2,77+2,77+2,78+2,77+2,77+2,77+2,78+2,78+2,77+2,77+2,77+2,78+2,78+2,74+2,74+2,74+2,78+2,18+2,https://cdn.sofifa.net/players/236/401/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/nl.png,,https://cdn.sofifa.net/flags/ma.png
237678,https://sofifa.com/player/237678/ibrahima-konate/220002,I. Konaté,Ibrahima Konaté,ibrahima-konate,CB,78,86,29500000,73000,22,1999-05-25,194,95,9,Liverpool,English Premier League,1,SUB,5,,2021-07-01,2026,18,France,,,,Right,2,3,2,Medium/High,Normal (185+),Yes,60500000,#Aerial Threat,Injury Prone,71,34,57,67,80,76,38,29,77,75,28,67,32,27,69,69,67,75,60,71,54,45,74,61,83,31,77,78,37,51,41,74,76,85,79,9,7,9,9,15,,55+2,55+2,55+2,57,57,57,57,57,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,69+2,74+2,74+2,74+2,69+2,72+2,78+2,78+2,78+2,72+2,17+2,https://cdn.sofifa.net/players/237/678/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
248243,https://sofifa.com/player/248243/eduardo-camavinga/220002,E. Camavinga,Eduardo Camavinga,eduardo-camavinga,"CM, CDM",78,89,29500000,44000,18,2002-11-10,182,68,243,Real Madrid CF,Spain Primera Division,1,SUB,25,,2021-09-01,2027,18,France,,,,Left,3,4,3,High/High,Lean (170-185),Yes,66400000,,"Flair, Technical Dribbler (AI)",72,65,76,80,75,77,70,62,64,81,59,80,72,59,77,81,73,71,80,78,76,72,70,80,76,64,77,76,73,77,62,81,75,78,76,12,6,8,12,12,,72+3,72+3,72+3,75,75,75,75,75,76+3,76+3,76+3,76+3,78+3,78+3,78+3,76+3,77+3,78+3,78+3,78+3,77+3,76+3,75+3,75+3,75+3,76+3,18+3,https://cdn.sofifa.net/players/248/243/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png
256630,https://sofifa.com/player/256630/florian-wirtz/220002,F. Wirtz,Florian Richard Wirtz,florian-wirtz,"CAM, CM",78,89,29500000,18000,18,2003-05-03,176,70,32,Bayer 04 Leverkusen,German 1. Bundesliga,1,CAM,27,,2020-01-31,2026,21,Germany,1337,SUB,16,Right,4,4,2,High/Medium,Normal (170-185),Yes,56100000,,"Flair, Playmaker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",72,68,76,83,51,59,71,70,39,80,63,85,75,54,73,83,76,68,85,68,81,66,52,78,50,65,60,45,74,83,60,80,54,54,52,14,14,13,6,10,,69+2,69+2,69+2,77,76,76,76,77,78+2,78+2,78+2,77+2,75+2,75+2,75+2,77+2,66+2,65+2,65+2,65+2,66+2,63+2,55+2,55+2,55+2,63+2,17+2,https://cdn.sofifa.net/players/256/630/22_120.png,https://cdn.sofifa.net/teams/32/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
169416,https://sofifa.com/player/169416/carlos-vela/220002,C. Vela,Carlos Alberto Vela Garrido,carlos-vela,"RW, LW, CAM",83,83,29000000,17000,32,1989-03-01,177,77,112996,Los Angeles FC,USA Major League Soccer,1,RW,10,,2018-01-01,2022,83,Mexico,,,,Left,2,4,3,High/Low,Normal (170-185),Yes,43500000,,"Leadership, Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",80,82,78,84,31,67,78,85,67,81,82,84,84,71,66,85,81,80,80,83,83,76,66,69,70,84,57,37,84,81,72,83,31,22,14,8,14,8,13,10,,80+3,80+3,80+3,83,83,83,83,83,82+1,82+1,82+1,81+2,74+3,74+3,74+3,81+2,59+3,57+3,57+3,57+3,59+3,54+3,47+3,47+3,47+3,54+3,19+3,https://cdn.sofifa.net/players/169/416/22_120.png,https://cdn.sofifa.net/teams/112996/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/mx.png
240753,https://sofifa.com/player/240753/amine-gouiri/220002,A. Gouiri,Amine Gouiri,amine-gouiri,"ST, LM",78,85,29000000,29000,21,2000-02-16,180,72,72,OGC Nice,French Ligue 1,1,LS,11,,2020-07-01,2024,18,France,,,,Right,3,4,2,High/Medium,Normal (170-185),No,60900000,,"Finesse Shot, Flair, Outside Foot Shot",79,80,75,79,44,70,76,81,64,77,76,81,78,74,69,79,82,77,77,77,73,78,70,74,72,79,61,44,81,76,76,77,45,41,32,6,12,8,9,7,,78+2,78+2,78+2,79,79,79,79,79,78+2,78+2,78+2,78+2,73+2,73+2,73+2,78+2,63+2,61+2,61+2,61+2,63+2,60+2,55+2,55+2,55+2,60+2,16+2,https://cdn.sofifa.net/players/240/753/22_120.png,https://cdn.sofifa.net/teams/72/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
246430,https://sofifa.com/player/246430/dusan-vlahovic/220002,D. Vlahović,Dušan Vlahović,dusan-vlahovic,ST,78,85,29000000,43000,21,2000-01-28,190,75,110374,Fiorentina,Italian Serie A,1,ST,9,,2018-06-26,2023,51,Serbia,,,,Left,3,3,2,Medium/Medium,Normal (185+),No,55100000,,,75,78,58,73,28,76,50,83,75,68,68,74,66,37,50,80,73,76,61,78,52,78,68,79,82,70,58,22,82,60,74,68,18,26,24,5,15,6,11,10,,78+2,78+2,78+2,73,76,76,76,73,72+2,72+2,72+2,71+2,65+2,65+2,65+2,71+2,52+2,50+2,50+2,50+2,52+2,50+2,46+2,46+2,46+2,50+2,17+2,https://cdn.sofifa.net/players/246/430/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/rs.png
248695,https://sofifa.com/player/248695/wesley-fofana/220002,W. Fofana,Wesley Fofana,wesley-fofana,CB,78,86,29000000,57000,20,2000-12-17,190,76,95,Leicester City,English Premier League,1,RES,3,,2020-10-02,2025,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,60900000,,,74,37,55,64,80,78,39,29,74,69,40,61,39,38,66,67,68,79,61,75,58,48,78,73,80,37,79,83,42,47,48,70,79,80,78,14,12,9,14,6,,56+2,56+2,56+2,56,57,57,57,56,58+2,58+2,58+2,59+2,63+2,63+2,63+2,59+2,71+2,74+2,74+2,74+2,71+2,73+2,78+2,78+2,78+2,73+2,18+2,https://cdn.sofifa.net/players/248/695/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/fr.png
252145,https://sofifa.com/player/252145/nuno-alexandre-tavares-mendes/220002,Nuno Mendes,Nuno Alexandre Tavares Mendes,nuno-mendes,"LWB, LB, LM",78,88,29000000,8000,19,2002-06-19,176,70,73,Paris Saint-Germain,French Ligue 1,1,SUB,25,Sporting CP,,2022,38,Portugal,1354,SUB,19,Left,4,3,1,High/Medium,Normal (170-185),No,,,Speed Dribbler (AI),85,57,68,74,74,72,74,45,67,71,54,72,66,59,68,75,82,88,82,76,76,80,71,81,69,63,67,75,72,59,45,75,73,76,73,7,8,8,12,15,,68+2,68+2,68+2,71,70,70,70,71,69+2,69+2,69+2,72+2,70+2,70+2,70+2,72+2,76+2,73+2,73+2,73+2,76+2,76+2,73+2,73+2,73+2,76+2,18+2,https://cdn.sofifa.net/players/252/145/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png
185122,https://sofifa.com/player/185122/peter-gulacsi/220002,P. Gulácsi,Péter Gulácsi,peter-gulacsi,GK,85,85,28500000,87000,31,1990-05-06,191,86,112172,RB Leipzig,German 1. Bundesliga,1,GK,1,,2015-07-01,2025,23,Hungary,1886,GK,1,Right,2,1,3,Medium/Medium,Normal (185+),Yes,48500000,,Rushes Out Of Goal,,,,,,,16,10,23,35,10,19,18,11,31,25,42,44,41,81,42,57,67,35,74,12,34,23,11,44,24,45,25,16,20,85,84,76,82,86,43,31+3,31+3,31+3,29,31,31,31,29,31+3,31+3,31+3,31+3,32+3,32+3,32+3,31+3,30+3,33+3,33+3,33+3,30+3,30+3,33+3,33+3,33+3,30+3,83+2,https://cdn.sofifa.net/players/185/122/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1886/60.png,https://cdn.sofifa.net/flags/hu.png
187961,https://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/220002,Paulinho,José Paulo Bezzera Maciel Júnior,paulhinho,"CM, CAM, CDM",83,83,28500000,61000,32,1988-07-25,183,80,112387,Al Ahli,Saudi Abdul L. Jameel League,1,LCM,15,,2021-07-22,2024,54,Brazil,,,,Right,4,4,3,High/High,Normal (170-185),Yes,48500000,#Engine,"Power Free-Kick, Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",72,81,77,81,80,85,67,83,85,82,75,82,66,75,76,83,73,71,72,82,85,83,92,91,82,80,81,80,83,82,71,81,80,79,75,16,16,11,6,8,,82+1,82+1,82+1,79,81,81,81,79,81+2,81+2,81+2,80+3,82+1,82+1,82+1,80+3,79+3,81+2,81+2,81+2,79+3,79+3,81+2,81+2,81+2,79+3,19+3,https://cdn.sofifa.net/players/187/961/22_120.png,https://cdn.sofifa.net/teams/112387/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/br.png
238616,https://sofifa.com/player/238616/pedro-lomba-neto/220002,Pedro Neto,Pedro Lomba Neto,pedro-neto,"LW, RW",78,85,28500000,62000,21,2000-03-09,172,62,110,Wolverhampton Wanderers,English Premier League,1,SUB,7,,2019-08-05,2025,38,Portugal,,,,Left,4,4,1,High/Medium,Normal (170-185),Yes,59900000,,Speed Dribbler (AI),87,74,69,81,31,59,70,76,49,75,65,83,66,51,56,80,86,87,86,75,86,76,52,72,56,74,53,41,76,73,62,64,32,23,17,6,13,7,12,6,,74+2,74+2,74+2,78,78,78,78,78,77+2,77+2,77+2,77+2,69+2,69+2,69+2,77+2,58+2,54+2,54+2,54+2,58+2,54+2,44+2,44+2,44+2,54+2,16+2,https://cdn.sofifa.net/players/238/616/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/pt.png
239380,https://sofifa.com/player/239380/noa-lang/220002,N. Lang,Noa Noëll Lang,noa-lang,"LW, RW, CAM",78,85,28500000,27000,22,1999-06-17,179,69,231,Club Brugge KV,Belgian Jupiler Pro League,1,RW,10,,2021-07-01,2024,34,Netherlands,,,,Right,3,4,1,High/Medium,Lean (170-185),Yes,45600000,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",82,74,72,82,51,67,66,76,48,78,80,84,69,57,67,80,85,80,85,76,82,72,67,76,63,69,65,57,75,76,71,82,47,53,43,13,7,13,12,12,,74+2,74+2,74+2,78,77,77,77,78,78+2,78+2,78+2,77+2,74+2,74+2,74+2,77+2,66+2,65+2,65+2,65+2,66+2,63+2,57+2,57+2,57+2,63+2,18+2,https://cdn.sofifa.net/players/239/380/22_120.png,https://cdn.sofifa.net/teams/231/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/nl.png
193080,https://sofifa.com/player/193080/david-de-gea-quintana/220002,De Gea,David De Gea Quintana,david-de-gea,GK,84,84,28000000,120000,30,1990-11-07,192,82,11,Manchester United,English Premier League,1,GK,1,,2011-07-01,2023,45,Spain,1362,SUB,1,Right,3,1,4,Medium/Medium,Unique,Yes,51800000,,"Cautious With Crosses, Saves with Feet",,,,,,,17,13,21,48,13,18,21,19,43,38,57,58,63,83,43,57,67,43,55,12,38,30,12,61,29,63,25,21,13,86,79,76,79,87,57,34+3,34+3,34+3,36,37,37,37,36,40+3,40+3,40+3,38+3,41+3,41+3,41+3,38+3,36+3,39+3,39+3,39+3,36+3,35+3,34+3,34+3,34+3,35+3,82+2,https://cdn.sofifa.net/players/193/080/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png
192563,https://sofifa.com/player/192563/bernd-leno/220002,B. Leno,Bernd Leno,bernd-leno,GK,83,84,28000000,87000,29,1992-03-04,190,83,1,Arsenal,English Premier League,1,GK,1,,2018-07-01,2023,21,Germany,1337,SUB,12,Right,3,1,3,Medium/Medium,Normal (185+),Yes,55300000,,"Rushes Out Of Goal, Cautious With Crosses",,,,,,,9,9,13,50,10,16,9,8,48,35,55,56,52,78,44,57,73,43,70,14,28,25,7,56,23,62,27,15,18,85,80,76,83,85,55,32+3,32+3,32+3,32,35,35,35,32,38+3,38+3,38+3,36+3,40+3,40+3,40+3,36+3,34+3,38+3,38+3,38+3,34+3,33+3,33+3,33+3,33+3,33+3,82+2,https://cdn.sofifa.net/players/192/563/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png
200454,https://sofifa.com/player/200454/francisco-alcacer-garcia/220002,Paco Alcácer,Francisco Alcácer García,paco-alcacer,ST,81,81,28000000,45000,27,1993-08-30,175,70,483,Villarreal CF,Spain Primera Division,1,LS,9,,2020-01-30,2025,45,Spain,,,,Right,4,3,2,Medium/Low,Normal (170-185),Yes,58800000,#Poacher,"Injury Prone, Long Shot Taker (AI), Chip Shot (AI)",77,84,69,81,35,61,60,85,78,78,85,78,85,85,51,82,79,76,83,85,81,82,67,60,63,84,57,26,86,67,71,84,43,24,22,12,11,11,10,9,,81,81,81,79,81,81,81,79,78+2,78+2,78+2,75+2,69+2,69+2,69+2,75+2,56+2,53+2,53+2,53+2,56+2,53+2,49+2,49+2,49+2,53+2,19+2,https://cdn.sofifa.net/players/200/454/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
207439,https://sofifa.com/player/207439/leandro-paredes/220002,L. Paredes,Leandro Daniel Paredes,leandro,"CDM, CM",81,83,28000000,81000,27,1994-06-29,180,75,73,Paris Saint-Germain,French Ligue 1,1,SUB,8,,2019-01-29,2023,52,Argentina,1369,CDM,5,Right,4,4,2,Medium/Medium,Normal (170-185),Yes,53900000,,"Power Free-Kick, Dives Into Tackles (AI), Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",66,71,83,79,76,79,79,61,60,84,71,79,80,78,85,81,67,66,71,78,75,88,66,79,77,77,89,75,76,84,64,84,79,78,80,9,14,6,9,10,,73+2,73+2,73+2,76,76,76,76,76,78+2,78+2,78+2,77+2,81+2,81+2,81+2,77+2,78+2,80+2,80+2,80+2,78+2,77+2,77+2,77+2,77+2,77+2,18+2,https://cdn.sofifa.net/players/207/439/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png
208330,https://sofifa.com/player/208330/adnan-januzaj/220002,A. Januzaj,Adnan Januzaj,adnan-januzaj,"RW, RM",81,81,28000000,45000,26,1995-02-05,186,76,457,Real Sociedad,Spain Primera Division,1,RW,11,,2017-07-12,2022,7,Belgium,,,,Left,4,4,1,Medium/Low,Lean (185+),Yes,58800000,#Dribbler,"Flair, Outside Foot Shot, Technical Dribbler (AI)",79,75,80,83,30,58,81,77,42,81,70,86,80,73,76,81,83,75,84,79,75,74,61,70,58,76,41,36,78,81,60,78,30,23,22,15,10,11,12,7,,74+2,74+2,74+2,81,79,79,79,81,81,81,81,80+1,74+2,74+2,74+2,80+1,60+2,56+2,56+2,56+2,60+2,54+2,42+2,42+2,42+2,54+2,18+2,https://cdn.sofifa.net/players/208/330/22_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/be.png
227950,https://sofifa.com/player/227950/yeray-alvarez-lopez/220002,Yeray,Yeray Álvarez López,yeray-alvarez,CB,81,83,28000000,33000,26,1995-01-24,182,79,448,Athletic Club de Bilbao,Spain Primera Division,1,RCB,5,,2014-07-01,2026,45,Spain,,,,Right,3,2,2,Medium/Medium,Normal (170-185),Yes,60900000,#Tactician ,Dives Into Tackles (AI),68,49,62,64,82,77,48,41,74,78,55,56,56,50,70,72,64,71,54,80,74,69,90,69,77,43,83,86,39,48,61,78,83,82,81,12,9,8,12,11,,61+2,61+2,61+2,59,60,60,60,59,61+2,61+2,61+2,61+2,66+2,66+2,66+2,61+2,73+2,77+2,77+2,77+2,73+2,75+2,81+2,81+2,81+2,75+2,18+2,https://cdn.sofifa.net/players/227/950/22_120.png,https://cdn.sofifa.net/teams/448/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
213661,https://sofifa.com/player/213661/andreas-christensen/220002,A. Christensen,Andreas Bødtker Christensen,andreas-christensen,CB,80,85,28000000,95000,25,1996-04-10,187,81,5,Chelsea,English Premier League,1,CB,4,,2013-04-10,2022,13,Denmark,1331,RCB,6,Right,3,2,2,Low/Medium,Lean (185+),Yes,53900000,,Injury Prone,65,31,65,68,83,72,49,36,79,79,25,66,41,39,71,73,60,69,61,79,60,31,75,68,73,20,73,82,32,62,36,76,83,84,82,10,12,8,6,8,,54+2,54+2,54+2,59,58,58,58,59,62+2,62+2,62+2,63+2,68+2,68+2,68+2,63+2,73+2,77+2,77+2,77+2,73+2,75+2,80+2,80+2,80+2,75+2,17+2,https://cdn.sofifa.net/players/213/661/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1331/60.png,https://cdn.sofifa.net/flags/dk.png
222716,https://sofifa.com/player/222716/everton-sousa-soares/220002,Everton,Éverton Sousa Soares,everton,"LM, CAM",80,83,28000000,17000,25,1996-03-22,174,72,234,SL Benfica,Portuguese Liga ZON SAGRES,1,LM,7,,2020-08-14,2025,54,Brazil,,,,Right,3,4,1,High/Low,Normal (170-185),No,58100000,#Dribbler,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",86,75,73,85,32,62,74,75,45,75,71,86,81,56,67,85,87,86,89,79,84,77,61,80,60,76,43,36,74,75,64,79,25,33,29,13,16,15,14,15,,74+2,74+2,74+2,80,79,79,79,80,79+2,79+2,79+2,79+2,73+2,73+2,73+2,79+2,61+2,56+2,56+2,56+2,61+2,57+2,45+2,45+2,45+2,57+2,22+2,https://cdn.sofifa.net/players/222/716/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/br.png
225085,https://sofifa.com/player/225085/jonathan-bamba/220002,J. Bamba,Jonathan Bamba,jonathan-bamba,LM,80,83,28000000,42000,25,1996-03-26,175,70,65,LOSC Lille,French Ligue 1,1,LM,7,,2018-07-02,2023,18,France,,,,Right,4,4,2,High/High,Normal (170-185),No,55300000,,"Solid Player, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",89,75,74,81,39,69,74,73,61,76,68,81,75,67,66,81,89,89,83,78,84,78,73,82,64,75,62,36,79,77,76,78,33,39,38,15,14,15,8,9,,76+2,76+2,76+2,79,79,79,79,79,78+2,78+2,78+2,79+2,73+2,73+2,73+2,79+2,63+2,59+2,59+2,59+2,63+2,60+2,51+2,51+2,51+2,60+2,19+2,https://cdn.sofifa.net/players/225/085/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
